user_id,restaurant_id,rating
1275,2281,0.75
3244,2281,1.0
1448,2281,0.75
968,2281,1.0
2092,2281,0.75
374,2281,0.5
3363,2281,1.0
2717,2281,0.75
705,2281,1.0
2121,2281,1.0
2499,2281,1.0
998,2281,0.5
867,2281,0.75
2713,2281,1.0
902,2281,1.0
2535,2281,1.0
1634,2281,0.5
1628,2281,0.5
1927,2281,0.75
878,2281,0.5
897,2281,1.0
163,2280,1.0
964,2280,0.75
1758,2280,1.0
1825,2280,1.0
2491,2280,1.0
1170,2280,1.0
1525,2280,0.75
1051,2280,1.0
711,2280,1.0
3027,2280,1.0
1927,2280,1.0
37,2279,1.0
1971,2279,1.0
77,2279,1.0
670,2279,1.0
2781,2279,0.25
1142,2279,1.0
1857,2279,1.0
727,2279,0.5
3415,2279,1.0
570,2279,1.0
274,2278,0.75
3218,2278,1.0
173,2278,1.0
1399,2278,0.75
2637,2278,0.5
3451,2278,1.0
2700,2278,1.0
1888,2277,1.0
1664,2277,1.0
1300,2277,1.0
1183,2277,0.75
295,2277,1.0
484,2277,1.0
3060,2277,1.0
809,2277,1.0
1939,2277,1.0
3521,2277,0.75
2306,2277,1.0
1672,2277,1.0
2717,2276,0.75
1939,2276,1.0
2428,2276,0.75
1283,2276,1.0
780,2276,1.0
114,2276,1.0
1882,2276,1.0
2343,2276,0.75
30,2276,0.75
898,2275,1.0
451,2275,0.5
2526,2275,0.75
923,2275,1.0
1634,2275,0.75
10,2275,1.0
2278,2275,0.0
2047,2274,0.5
591,2274,0.5
2293,2274,0.5
2031,2274,1.0
1970,2274,0.75
516,2274,0.5
2381,2274,1.0
2376,2273,1.0
1059,2273,1.0
3535,2273,0.75
1628,2273,1.0
2343,2273,0.75
2788,2273,1.0
437,2273,1.0
2206,2273,0.5
3093,2273,0.75
1597,2273,1.0
2237,2272,0.75
2413,2272,0.75
80,2272,1.0
2310,2272,1.0
843,2272,0.75
2794,2272,0.75
2648,2272,0.75
495,2271,0.5
1343,2271,1.0
2955,2271,0.75
1951,2271,0.75
2398,2271,1.0
1756,2271,0.75
1673,2271,1.0
2955,2270,1.0
3065,2270,1.0
2004,2270,0.5
1432,2270,1.0
1636,2270,1.0
1678,2270,0.75
868,2270,1.0
100,2270,1.0
2042,2269,1.0
2137,2269,0.5
1629,2269,0.75
397,2269,1.0
1513,2269,1.0
2951,2269,1.0
879,2269,1.0
3040,2269,0.5
1361,2269,1.0
3399,2269,1.0
995,2269,1.0
765,2269,1.0
1340,2269,1.0
1551,2269,0.5
2600,2269,0.75
2798,2268,1.0
3018,2268,1.0
3528,2268,0.75
301,2268,1.0
332,2268,1.0
3154,2268,1.0
280,2267,1.0
569,2267,1.0
2170,2267,1.0
1513,2267,1.0
3191,2267,1.0
1849,2267,0.75
3528,2267,0.75
2080,2267,1.0
3306,2267,0.75
2871,2267,1.0
911,2267,1.0
3194,2267,1.0
3316,2267,1.0
1174,2266,1.0
2943,2266,1.0
3292,2266,1.0
539,2266,1.0
3396,2266,1.0
731,2266,1.0
3406,2266,1.0
461,2266,1.0
2799,2266,0.75
3125,2266,1.0
739,2266,1.0
2162,2266,1.0
2789,2266,0.75
2223,2266,1.0
753,2265,0.75
1618,2265,1.0
3367,2265,1.0
1113,2265,0.75
2578,2265,1.0
3087,2265,0.5
1089,2265,1.0
2746,2265,0.75
2656,2265,1.0
1837,2264,0.75
3263,2264,0.75
1291,2264,1.0
3232,2264,1.0
2443,2264,1.0
1206,2264,0.75
1875,2263,1.0
1481,2263,0.5
288,2263,1.0
226,2263,1.0
1397,2263,1.0
73,2262,1.0
2731,2262,1.0
1822,2262,1.0
2127,2262,1.0
2277,2262,0.5
842,2262,0.75
2080,2262,0.25
477,2261,0.75
1753,2261,1.0
1445,2261,0.75
653,2261,1.0
1491,2261,0.75
1726,2261,0.75
442,2261,1.0
2530,2260,0.75
418,2260,1.0
3535,2260,1.0
1595,2260,1.0
1072,2260,0.75
443,2260,1.0
3443,2260,1.0
1785,2259,1.0
1230,2259,1.0
482,2259,1.0
1517,2259,0.75
255,2259,1.0
2789,2259,0.75
2054,2259,1.0
1072,2259,0.5
168,2258,1.0
2486,2258,0.75
2124,2258,1.0
174,2258,1.0
2576,2258,1.0
2241,2258,1.0
273,2258,1.0
2063,2258,1.0
1032,2258,1.0
1810,2258,1.0
3278,2258,0.5
1075,2258,0.75
593,2258,1.0
1418,2258,0.75
1881,2257,1.0
840,2257,1.0
2323,2257,1.0
1841,2257,1.0
613,2257,0.75
1053,2257,0.75
2334,2257,1.0
76,2257,1.0
2931,2257,1.0
177,2257,1.0
391,2257,1.0
1771,2256,1.0
3266,2256,1.0
1526,2256,1.0
1764,2256,1.0
1991,2256,1.0
630,2256,1.0
1959,2256,1.0
416,2256,1.0
2550,2256,1.0
2801,2256,1.0
2519,2256,0.5
3212,2256,0.75
419,2256,0.75
577,2256,1.0
1229,2256,1.0
1845,2256,0.75
1747,2256,1.0
2040,2256,0.75
371,2256,1.0
980,2256,1.0
3107,2256,0.5
3140,2256,1.0
302,2256,1.0
1544,2256,1.0
1498,2256,0.5
1917,2256,1.0
1418,2256,1.0
2310,2256,0.75
3340,2256,0.5
679,2256,1.0
2938,2256,1.0
3284,2256,1.0
2667,2256,1.0
1146,2256,1.0
1299,2256,0.75
2633,2256,1.0
1267,2256,1.0
990,2256,1.0
465,2256,0.75
2855,2256,1.0
999,2256,0.75
2096,2256,1.0
1173,2256,0.75
203,2256,0.5
1606,2256,0.75
122,2256,0.75
3220,2256,1.0
481,2256,0.75
3254,2256,0.75
2907,2256,1.0
1809,2256,0.75
831,2256,0.25
805,2256,0.5
2818,2256,0.75
3335,2256,1.0
2684,2255,1.0
1623,2255,1.0
508,2255,1.0
2659,2255,0.75
1609,2255,1.0
1479,2255,1.0
2669,2255,1.0
246,2255,1.0
616,2255,1.0
2848,2254,0.75
2892,2254,0.75
3327,2254,0.75
567,2254,1.0
1365,2254,0.75
1873,2254,0.75
260,2254,1.0
2325,2254,1.0
2687,2254,0.75
3481,2254,1.0
3262,2254,0.5
966,2254,0.75
2058,2254,1.0
2680,2254,0.25
1474,2254,0.5
1854,2254,1.0
2257,2254,1.0
2558,2253,0.75
2885,2253,1.0
2955,2253,1.0
2508,2253,1.0
3298,2253,0.75
543,2253,1.0
998,2253,1.0
3057,2253,1.0
3315,2253,1.0
2891,2253,1.0
871,2253,1.0
2383,2253,0.75
3406,2253,1.0
434,2253,0.75
203,2253,0.75
555,2253,0.75
1477,2253,0.5
2344,2253,1.0
3305,2253,0.75
1505,2253,1.0
2122,2253,0.5
302,2253,1.0
1879,2253,1.0
3337,2253,1.0
159,2253,0.5
899,2253,0.75
2164,2253,0.25
909,2253,1.0
2633,2252,0.75
2848,2252,0.75
3057,2252,1.0
1110,2252,1.0
3165,2252,1.0
585,2252,1.0
1981,2252,1.0
1562,2251,0.75
2179,2251,1.0
2508,2251,1.0
2036,2251,0.75
1217,2251,0.75
1929,2250,1.0
3400,2250,0.5
2104,2250,1.0
232,2250,1.0
739,2250,1.0
1156,2250,1.0
1588,2250,1.0
28,2250,1.0
618,2250,1.0
1320,2250,1.0
1694,2250,1.0
1048,2250,1.0
1818,2250,0.75
742,2250,1.0
908,2249,0.75
3207,2249,1.0
1596,2249,1.0
57,2249,0.5
598,2249,0.75
97,2249,0.75
127,2249,1.0
213,2249,0.75
1099,2249,1.0
2536,2249,0.5
1924,2249,1.0
169,2248,1.0
2518,2248,0.5
2962,2248,1.0
1989,2248,0.75
66,2248,1.0
1019,2248,1.0
3307,2248,1.0
1369,2248,1.0
3277,2247,0.5
3234,2247,1.0
581,2247,0.75
830,2247,0.75
2633,2247,0.75
2718,2247,0.75
2514,2247,0.0
2188,2247,0.5
1943,2247,0.5
2534,2246,0.75
1360,2246,1.0
1116,2246,0.25
548,2246,0.75
1308,2246,1.0
1183,2246,1.0
810,2246,1.0
2971,2246,1.0
2449,2246,1.0
255,2246,0.5
2583,2246,1.0
1224,2245,1.0
2575,2245,1.0
546,2245,1.0
565,2245,0.75
117,2245,1.0
185,2245,1.0
2055,2245,1.0
955,2244,1.0
2784,2244,0.75
2649,2244,0.75
1845,2244,0.75
2277,2244,0.5
606,2244,0.5
2372,2244,1.0
465,2244,0.25
3018,2243,1.0
529,2243,1.0
1902,2243,1.0
2736,2243,1.0
854,2243,1.0
2286,2243,0.5
3290,2243,0.75
2418,2243,1.0
1735,2242,1.0
755,2242,1.0
3240,2242,1.0
2453,2242,1.0
920,2242,0.75
1434,2242,1.0
302,2242,0.75
1627,2242,0.75
764,2242,0.75
1233,2242,0.75
1278,2242,1.0
3352,2242,0.75
856,2242,0.75
3370,2242,1.0
1877,2241,1.0
2846,2241,1.0
2128,2241,0.75
520,2241,1.0
2105,2241,1.0
1550,2241,0.75
3392,2241,1.0
2167,2241,1.0
930,2241,1.0
891,2241,0.75
305,2241,0.5
747,2241,0.75
3458,2240,1.0
1810,2240,1.0
2410,2240,0.75
2866,2240,0.5
3329,2240,1.0
240,2240,1.0
1681,2240,1.0
3369,2240,1.0
1581,2239,0.75
1485,2239,0.75
784,2239,1.0
2056,2239,1.0
2749,2239,1.0
3262,2239,0.25
1689,2239,1.0
2017,2239,1.0
743,2239,1.0
1051,2238,1.0
2315,2238,1.0
1374,2238,1.0
1609,2238,1.0
2882,2238,1.0
2466,2238,1.0
1311,2238,0.75
702,2238,0.75
1015,2238,1.0
2009,2238,0.5
3323,2238,0.75
3067,2238,0.75
3533,2238,1.0
915,2237,0.25
824,2237,1.0
3002,2237,1.0
1463,2237,0.75
2256,2237,1.0
1439,2237,1.0
3378,2237,0.75
1149,2237,1.0
1004,2237,0.75
128,2236,1.0
1643,2236,0.75
3085,2236,0.75
992,2236,0.75
258,2236,0.5
523,2236,0.75
22,2236,1.0
914,2235,1.0
1801,2235,0.75
2523,2235,1.0
3226,2235,0.75
2944,2235,0.75
2256,2235,1.0
2339,2235,1.0
743,2235,1.0
1192,2235,1.0
1058,2235,0.0
2741,2235,0.75
2178,2234,1.0
489,2234,0.75
1852,2234,1.0
890,2234,0.75
1372,2234,0.75
1751,2234,1.0
1523,2234,1.0
1759,2234,1.0
3136,2233,1.0
2801,2233,1.0
840,2233,1.0
1709,2233,1.0
925,2233,1.0
533,2233,1.0
3265,2233,1.0
2881,2233,1.0
339,2232,0.5
3126,2232,1.0
3388,2232,0.75
2613,2232,1.0
3163,2232,1.0
1921,2232,1.0
184,2232,1.0
1095,2232,0.75
1910,2232,1.0
2478,2232,1.0
957,2232,0.5
2412,2232,0.75
171,2232,0.5
978,2231,1.0
2470,2231,0.75
1174,2231,0.75
1527,2231,0.75
1180,2231,0.75
307,2231,1.0
2143,2231,0.75
612,2231,0.75
1408,2231,0.5
670,2231,0.75
3470,2231,0.75
808,2230,1.0
2145,2230,1.0
968,2230,0.75
2391,2230,1.0
2717,2230,1.0
2360,2230,0.5
2101,2230,1.0
1549,2230,1.0
2018,2230,1.0
1134,2230,1.0
3125,2229,0.75
1459,2229,1.0
182,2229,0.75
2633,2229,0.75
195,2229,1.0
2661,2229,1.0
775,2229,1.0
909,2229,1.0
3521,2229,0.75
2725,2228,1.0
2068,2228,1.0
1191,2228,1.0
2009,2228,0.5
677,2228,0.75
260,2228,0.5
2256,2228,1.0
120,2228,0.75
957,2228,0.0
1139,2227,1.0
2456,2227,1.0
2412,2227,1.0
1662,2227,1.0
803,2227,0.5
1654,2227,1.0
673,2227,1.0
1816,2227,0.25
662,2226,0.75
2474,2226,1.0
1484,2226,1.0
69,2226,0.5
2929,2226,1.0
2730,2226,0.25
2055,2226,1.0
1005,2226,0.75
1838,2225,1.0
2150,2225,1.0
2713,2225,1.0
2522,2225,0.75
2701,2225,1.0
2670,2225,1.0
773,2225,1.0
3421,2224,1.0
2684,2224,1.0
2903,2224,0.75
2823,2224,1.0
459,2224,0.5
3457,2224,1.0
3499,2224,1.0
1171,2224,1.0
266,2224,1.0
1104,2224,0.75
3260,2224,1.0
3249,2224,0.5
3289,2224,1.0
989,2223,1.0
2912,2223,0.75
2061,2223,1.0
1199,2223,1.0
443,2223,1.0
903,2223,1.0
3119,2223,1.0
653,2222,1.0
860,2222,1.0
1300,2222,1.0
671,2222,1.0
20,2222,0.75
2563,2222,1.0
2740,2222,1.0
1458,2222,0.75
1245,2222,0.75
1521,2222,1.0
1505,2222,1.0
1445,2222,1.0
305,2222,1.0
3244,2221,1.0
20,2221,1.0
315,2221,1.0
636,2221,0.75
667,2221,0.75
2052,2221,1.0
1052,2221,0.75
1081,2221,0.75
20,2220,0.75
2827,2220,1.0
2622,2220,0.75
2485,2220,1.0
3482,2220,0.75
3032,2220,1.0
1738,2220,1.0
2522,2220,0.75
622,2219,1.0
1836,2219,1.0
1364,2219,0.75
46,2219,1.0
2502,2219,1.0
1400,2219,1.0
24,2219,0.75
939,2219,1.0
1257,2219,1.0
1211,2219,1.0
1018,2218,1.0
3099,2218,0.75
1917,2218,1.0
897,2218,0.75
108,2218,1.0
206,2218,0.75
3104,2218,1.0
921,2218,0.5
2340,2218,1.0
2156,2218,1.0
1520,2218,1.0
357,2218,1.0
2608,2218,1.0
447,2218,1.0
2714,2218,0.75
735,2218,1.0
2510,2218,1.0
1506,2218,0.5
2937,2218,1.0
806,2218,0.75
1536,2217,1.0
3230,2217,1.0
1774,2217,1.0
2382,2217,1.0
131,2217,0.75
2818,2217,0.75
3411,2216,1.0
3100,2216,1.0
563,2216,0.75
1347,2216,1.0
2654,2215,1.0
1486,2215,1.0
768,2215,1.0
694,2215,0.5
596,2215,1.0
972,2215,1.0
3063,2215,1.0
1200,2215,1.0
2793,2214,0.75
1983,2214,0.75
1517,2214,0.75
2204,2214,0.75
896,2214,1.0
1170,2214,0.5
2343,2214,0.75
191,2214,1.0
1546,2214,1.0
1610,2213,1.0
94,2213,0.75
279,2213,0.75
1148,2213,1.0
176,2213,1.0
237,2213,1.0
864,2213,0.5
3482,2213,0.5
283,2213,0.5
1796,2212,1.0
1721,2212,1.0
53,2212,1.0
3148,2212,1.0
1374,2212,1.0
1424,2212,0.75
2570,2211,1.0
489,2211,1.0
1732,2211,0.75
2944,2211,1.0
1801,2211,1.0
19,2211,0.0
1417,2211,0.75
2256,2211,1.0
2657,2211,1.0
3522,2211,0.0
2203,2211,1.0
2893,2211,0.0
422,2210,0.75
2108,2210,1.0
3520,2210,1.0
2980,2210,1.0
170,2210,1.0
2416,2210,0.75
3058,2210,1.0
500,2210,1.0
2427,2210,0.75
1164,2210,1.0
1873,2210,0.75
297,2210,0.75
51,2209,1.0
2037,2209,1.0
3224,2209,1.0
3408,2209,0.75
3078,2209,0.75
2881,2209,1.0
2931,2209,1.0
2687,2208,1.0
1418,2208,0.75
732,2208,1.0
1257,2208,1.0
2001,2208,1.0
1757,2208,1.0
1883,2207,1.0
1181,2207,1.0
270,2207,0.5
439,2207,1.0
3226,2207,0.75
2647,2207,0.5
1069,2207,1.0
2705,2206,0.75
2749,2206,1.0
1861,2206,1.0
1446,2206,0.75
1802,2206,1.0
500,2206,1.0
1365,2206,1.0
2836,2206,0.75
1733,2206,1.0
2257,2206,1.0
1315,2206,1.0
2527,2206,1.0
2680,2206,1.0
1376,2206,1.0
2515,2206,0.5
19,2206,1.0
2999,2206,1.0
2159,2206,0.5
2646,2205,0.75
1706,2205,1.0
174,2205,0.75
2102,2205,1.0
2591,2205,1.0
700,2205,0.75
1844,2205,0.5
265,2205,1.0
1233,2205,0.75
2912,2205,1.0
381,2204,1.0
3069,2204,0.75
3148,2204,1.0
986,2204,0.75
1219,2204,1.0
1965,2204,0.5
38,2204,1.0
159,2204,0.5
1238,2204,1.0
3166,2204,0.75
777,2204,1.0
3533,2203,1.0
407,2203,0.5
2054,2203,0.75
3293,2203,0.5
2423,2203,1.0
1461,2203,1.0
1296,2203,0.25
3104,2203,0.75
1847,2202,0.75
402,2202,0.75
638,2202,1.0
2147,2202,0.75
1538,2202,0.75
1131,2202,1.0
1891,2202,0.75
1691,2202,0.75
456,2202,1.0
3464,2201,1.0
2780,2201,1.0
1205,2201,0.0
756,2201,0.75
125,2201,0.75
3504,2201,1.0
2161,2201,1.0
3024,2201,0.75
726,2200,1.0
3329,2200,1.0
2456,2200,1.0
2010,2200,0.75
1053,2200,0.5
2412,2200,1.0
631,2200,1.0
1545,2200,1.0
3391,2200,1.0
36,2200,0.75
3078,2200,0.75
1525,2200,1.0
2498,2200,0.75
2140,2199,1.0
3312,2199,1.0
2938,2199,1.0
1817,2199,1.0
509,2199,0.75
820,2199,0.75
1127,2199,1.0
779,2199,0.75
1202,2198,1.0
850,2198,1.0
2161,2198,0.75
1190,2198,0.75
3134,2198,0.75
175,2198,0.75
722,2198,1.0
2895,2198,0.75
386,2197,1.0
3025,2197,0.75
3494,2197,1.0
562,2197,0.0
3181,2197,1.0
945,2197,1.0
3068,2197,0.75
3173,2197,1.0
479,2197,1.0
2712,2197,1.0
2660,2197,0.75
1277,2197,0.75
73,2197,0.75
3294,2197,1.0
322,2197,1.0
3143,2196,1.0
1541,2196,1.0
2606,2196,0.5
197,2196,0.5
822,2196,1.0
710,2196,1.0
51,2196,1.0
1426,2196,1.0
295,2196,1.0
936,2196,1.0
3423,2196,1.0
2199,2196,1.0
164,2196,0.75
2492,2196,1.0
3253,2196,1.0
2029,2196,1.0
3058,2196,1.0
1047,2196,1.0
1050,2196,1.0
3126,2196,0.75
2692,2196,1.0
131,2195,0.75
3369,2195,0.25
832,2195,0.75
3408,2195,0.75
284,2195,1.0
3345,2195,0.5
673,2195,0.75
2565,2195,1.0
1426,2195,0.75
3498,2195,0.5
2505,2194,0.5
1939,2194,1.0
711,2194,0.5
1634,2194,0.25
1825,2194,1.0
896,2194,1.0
3494,2193,1.0
1265,2193,0.75
3116,2193,1.0
1727,2193,0.5
2213,2193,1.0
1739,2193,1.0
3201,2193,1.0
1601,2193,0.75
2388,2193,1.0
1709,2193,1.0
313,2192,0.75
2567,2192,1.0
1500,2192,1.0
368,2192,0.5
2398,2192,0.75
339,2192,1.0
1609,2191,1.0
2918,2191,1.0
1135,2191,0.5
910,2191,1.0
2636,2191,0.75
227,2191,0.75
1665,2191,1.0
1871,2191,0.5
2193,2191,1.0
1914,2190,0.5
1196,2190,1.0
757,2190,0.75
3351,2190,0.75
3200,2190,1.0
1242,2190,0.5
2803,2190,0.75
3327,2189,0.75
3215,2189,1.0
3121,2189,1.0
910,2189,1.0
1253,2189,1.0
193,2189,1.0
1062,2189,1.0
2872,2188,1.0
3000,2188,1.0
660,2188,1.0
629,2188,1.0
3287,2188,1.0
3279,2188,1.0
910,2188,1.0
2636,2188,0.75
2241,2187,1.0
3373,2187,0.75
3279,2187,1.0
2401,2187,0.5
3520,2187,1.0
1135,2187,0.5
2193,2187,1.0
3434,2187,1.0
2715,2186,1.0
3113,2186,1.0
3365,2186,1.0
2612,2186,1.0
3027,2186,0.75
759,2186,1.0
534,2186,0.75
853,2186,0.75
126,2185,0.75
2774,2185,1.0
2682,2185,0.75
1541,2185,0.5
199,2185,1.0
1469,2185,1.0
2288,2185,1.0
3515,2185,0.75
181,2185,1.0
3140,2185,0.75
379,2185,1.0
2347,2185,0.5
1630,2185,1.0
2715,2184,1.0
1652,2184,1.0
805,2184,0.75
2347,2184,1.0
1658,2184,1.0
583,2184,0.5
1247,2184,1.0
2288,2184,1.0
1489,2184,0.75
1803,2184,0.75
2044,2184,1.0
928,2184,0.75
230,2183,1.0
3017,2183,1.0
1604,2183,0.5
2894,2183,1.0
178,2183,1.0
385,2183,1.0
327,2183,0.5
2543,2182,0.25
1634,2182,0.5
2058,2182,0.5
409,2182,1.0
2000,2182,1.0
1857,2182,1.0
1508,2182,0.75
3178,2182,1.0
1374,2181,0.75
3214,2181,0.75
295,2181,1.0
163,2181,1.0
2059,2181,0.5
282,2181,0.75
608,2181,0.75
2744,2181,1.0
3131,2181,1.0
3237,2181,0.75
2054,2181,0.75
154,2181,1.0
60,2181,0.75
1553,2180,0.5
759,2180,0.75
734,2180,0.25
1299,2180,1.0
1822,2180,1.0
3172,2180,0.75
27,2180,1.0
2790,2180,1.0
3482,2180,0.5
640,2180,0.75
2886,2180,0.75
399,2180,0.75
3254,2180,1.0
2485,2180,0.75
59,2180,0.25
1433,2180,1.0
1606,2180,0.75
1289,2179,1.0
1039,2179,1.0
2657,2179,0.75
2228,2179,0.75
1579,2179,1.0
3300,2179,0.75
825,2179,0.5
3269,2179,1.0
96,2179,1.0
1336,2179,0.75
875,2179,0.75
2747,2178,1.0
1509,2178,0.75
3007,2178,1.0
2801,2178,1.0
1436,2178,1.0
1597,2178,0.75
1722,2178,1.0
3401,2178,1.0
1343,2178,0.75
1836,2178,0.75
2215,2178,1.0
1068,2177,1.0
543,2177,1.0
1331,2177,1.0
1120,2177,0.5
1991,2177,1.0
1476,2177,0.75
3277,2176,1.0
1880,2176,1.0
2386,2176,1.0
944,2176,0.75
2090,2176,1.0
3280,2176,0.75
2671,2176,0.75
378,2176,1.0
139,2176,0.5
206,2176,0.75
2415,2176,1.0
2355,2176,1.0
990,2176,1.0
1991,2176,0.75
309,2176,1.0
2834,2176,1.0
90,2176,1.0
2916,2176,0.5
2623,2176,0.75
788,2176,1.0
1666,2176,1.0
3239,2176,0.75
632,2175,1.0
2042,2175,0.5
2170,2175,1.0
3237,2175,1.0
3104,2175,0.75
428,2175,0.75
3246,2175,0.75
219,2175,1.0
3300,2175,0.5
1059,2174,0.5
1983,2174,0.75
233,2174,1.0
595,2174,1.0
2805,2174,1.0
2092,2174,1.0
670,2174,0.75
3007,2174,1.0
2876,2174,1.0
1212,2174,1.0
215,2174,1.0
1350,2174,1.0
1495,2174,1.0
1827,2174,0.75
2049,2174,1.0
3292,2174,0.75
713,2174,1.0
2925,2174,0.5
1970,2174,0.5
1287,2174,0.75
2160,2174,0.5
2535,2174,1.0
3264,2174,0.75
2342,2174,0.75
2547,2174,1.0
923,2174,1.0
1383,2174,0.75
1095,2174,0.75
1922,2174,0.75
1978,2174,0.75
2996,2174,1.0
3451,2174,0.75
3049,2174,0.5
3361,2174,1.0
2048,2174,0.75
3148,2174,0.75
2829,2174,1.0
1776,2174,0.75
168,2173,0.5
1069,2173,1.0
2647,2173,0.5
870,2173,1.0
672,2173,1.0
1368,2173,0.75
2823,2173,1.0
1524,2173,1.0
1376,2173,0.5
2009,2173,0.75
2068,2173,1.0
1275,2173,0.75
2870,2172,1.0
74,2172,1.0
3103,2172,1.0
2160,2172,0.75
444,2172,1.0
1641,2172,0.75
1825,2172,1.0
3235,2172,1.0
2452,2171,1.0
2801,2171,1.0
408,2171,1.0
758,2171,1.0
942,2171,1.0
2502,2171,1.0
65,2171,1.0
197,2171,1.0
391,2171,1.0
3526,2171,1.0
1760,2171,1.0
1008,2171,0.75
2379,2171,1.0
824,2170,1.0
1932,2170,1.0
511,2170,0.75
2184,2170,0.75
124,2170,0.75
1014,2170,0.0
462,2170,1.0
187,2170,1.0
397,2170,1.0
2493,2170,0.75
1631,2170,1.0
1283,2170,1.0
211,2170,0.75
1270,2170,0.5
2108,2170,0.75
2914,2170,0.5
3019,2170,0.75
260,2170,0.75
3466,2170,1.0
340,2170,1.0
565,2170,0.75
1516,2170,1.0
3501,2170,1.0
1278,2170,1.0
2350,2170,0.75
2428,2170,0.5
437,2170,1.0
1105,2170,1.0
1869,2169,1.0
2839,2169,1.0
1472,2169,0.75
1294,2169,1.0
462,2169,1.0
2672,2169,0.25
2917,2169,1.0
2690,2169,0.75
821,2169,0.75
324,2169,0.5
2225,2169,1.0
3064,2169,1.0
3139,2169,1.0
1699,2169,0.0
1730,2169,0.75
1014,2169,1.0
2312,2169,0.75
389,2169,0.75
231,2169,0.5
2755,2169,0.5
1329,2169,0.75
3501,2169,1.0
1626,2169,0.75
1555,2168,0.75
3123,2168,0.75
2060,2168,1.0
1545,2168,1.0
3350,2168,0.5
1993,2168,1.0
71,2168,0.75
2872,2167,0.75
1599,2167,1.0
910,2167,1.0
2762,2167,1.0
3058,2167,0.5
940,2167,1.0
1798,2167,0.75
2817,2167,1.0
551,2166,1.0
3452,2166,1.0
757,2166,0.75
922,2166,1.0
588,2166,0.75
1050,2166,0.75
660,2166,0.75
2918,2165,1.0
1342,2165,0.75
1849,2165,0.75
1592,2165,0.75
2427,2165,1.0
947,2165,1.0
1960,2165,1.0
3144,2165,0.75
2494,2165,1.0
827,2165,0.75
2476,2165,0.75
270,2165,1.0
2852,2165,0.5
3514,2165,1.0
2159,2165,1.0
667,2165,0.75
560,2165,1.0
1936,2165,1.0
910,2164,1.0
180,2164,1.0
1807,2164,0.75
626,2164,0.75
3043,2164,1.0
3434,2164,1.0
2859,2164,1.0
2416,2164,1.0
2803,2164,0.75
3327,2163,1.0
2060,2163,1.0
1599,2163,1.0
1135,2163,1.0
940,2163,0.75
667,2163,0.75
1482,2163,1.0
297,2162,0.75
2511,2162,0.5
1459,2162,1.0
2432,2162,1.0
713,2162,1.0
300,2162,1.0
3528,2162,0.5
361,2162,1.0
430,2162,1.0
2600,2162,1.0
2612,2161,1.0
1097,2161,1.0
18,2161,1.0
116,2161,1.0
1959,2161,1.0
1669,2161,0.75
2288,2160,1.0
1113,2160,1.0
258,2160,1.0
519,2160,1.0
1101,2160,1.0
1843,2160,1.0
3517,2159,1.0
3138,2159,0.75
3346,2159,0.75
2118,2159,0.75
1399,2159,0.75
307,2159,1.0
1342,2158,0.75
1662,2158,0.5
2637,2158,0.75
117,2158,1.0
594,2158,1.0
3058,2158,0.75
1250,2158,1.0
51,2157,0.75
2992,2157,0.75
772,2157,0.5
65,2157,1.0
370,2157,1.0
2172,2157,0.75
3136,2157,1.0
327,2157,0.75
2552,2156,0.5
3533,2156,0.5
2973,2156,1.0
3418,2156,0.75
2703,2156,0.75
3104,2156,1.0
1528,2156,0.5
1785,2156,0.75
2084,2156,1.0
2147,2156,1.0
1168,2156,0.75
2561,2155,0.75
3314,2155,1.0
2914,2155,1.0
1730,2155,1.0
2525,2155,0.75
1484,2155,1.0
1843,2155,1.0
3369,2154,1.0
672,2154,0.0
1662,2154,1.0
3090,2154,1.0
2565,2154,0.75
3265,2154,1.0
2687,2154,1.0
1912,2154,0.75
2551,2153,1.0
384,2153,0.75
1821,2153,0.25
2301,2153,0.75
911,2153,1.0
1007,2153,1.0
2609,2153,0.75
165,2152,1.0
2193,2152,0.75
3188,2152,1.0
18,2152,1.0
1257,2152,1.0
1418,2152,0.75
2801,2152,1.0
3369,2152,1.0
2852,2152,1.0
70,2152,0.75
2622,2152,0.75
510,2152,1.0
1614,2151,1.0
1740,2151,1.0
18,2151,0.75
2303,2151,1.0
2761,2151,0.75
2322,2151,0.75
1602,2151,1.0
3040,2151,0.5
2182,2151,0.5
935,2150,1.0
3397,2150,0.5
2441,2150,0.75
153,2150,0.75
1910,2150,0.75
789,2150,0.75
2647,2149,0.5
3225,2149,0.75
1187,2149,0.75
718,2149,0.75
1619,2149,0.75
757,2149,0.75
1797,2149,1.0
353,2149,1.0
1832,2149,1.0
457,2149,1.0
3144,2149,1.0
3067,2149,0.75
71,2149,1.0
1712,2148,0.75
1219,2148,0.5
1984,2148,0.75
1280,2148,1.0
499,2148,0.75
2586,2148,1.0
1389,2148,1.0
717,2148,1.0
3110,2148,1.0
2006,2148,0.25
475,2148,1.0
2368,2148,1.0
1621,2148,1.0
2748,2148,1.0
808,2147,1.0
780,2147,1.0
3013,2147,1.0
208,2147,1.0
2781,2147,0.75
277,2147,0.75
3129,2147,0.75
520,2147,1.0
2826,2147,0.75
2236,2147,0.75
2753,2147,1.0
3018,2146,0.5
3314,2146,1.0
1557,2146,0.75
2016,2146,1.0
3279,2146,1.0
27,2146,1.0
1484,2146,0.75
860,2145,0.5
2291,2145,1.0
2443,2145,1.0
332,2145,1.0
